"","lon","lat","pin"
"591",-77.411346,37.529397,"E0000730005"
"592",-77.412646,37.528263,"E0000731019"
"593",-77.4201389,37.5336118,"E0000258007"
"594",-77.407392,37.5305478,"E0000881010"
"595",-77.4855902,37.4756759,"C0080660056"
"596",-77.4177901,37.5642784,"N0000719021"
"597",-77.4323378,37.5644116,"N0000541011"
"598",-77.418981,37.53251,"E0000338022"
"599",-77.4262724,37.5332191,"E0000132007"
"600",-77.412355,37.53646,"E0000431018"
"601",-77.4465771,37.583717,"N0001630018"
"602",-77.4482132,37.5861665,"N0001899008"
"603",-77.443646,37.523008,"S0000042008"
"604",-77.4987185,37.4652641,"C0081138002"
"605",-77.419629,37.530503,"E0000387002"
"606",-77.5326302,37.5555941,"C0040127004"
"607",-77.5185396,37.5280971,"C0050187028"
"608",-77.5981677,37.5431435,"C0010952002"
"609",-77.5497389,37.5564369,"C0010210024"
"610",-77.4201814,37.5322884,"E0000298007"
"611",-77.4210355,37.5332165,"E0000258020"
"612",-77.5196601,37.528449,"C0050187002"
"613",-77.5470071,37.5563094,"C0010214030"
"614",-77.544096,37.5538262,"C0020063022"
"615",-77.538352,37.556154,"C0040325062"
"616",-77.48344,37.5044479,"C0060354054"
"617",-77.494883,37.505203,"C0060518009"
"618",-77.4711607,37.5012444,"C0060159034"
"619",-77.5409161,37.5547985,"C0040322016"
"620",-77.510744,37.528242,"C0050228002"
"621",-77.5153676,37.528049,"C0050225038"
"622",-77.5363029,37.5388917,"C0030083043"
"623",-77.515554,37.528418,"C0050225042"
"624",-77.5591615,37.5505797,"C0010462030"
"625",-77.5783523,37.5489913,"C0010663014"
"626",-77.5512616,37.5489337,"C0010554021"
"627",-77.5357543,37.5425742,"C0040690008"
"628",-77.4987249,37.508803,"C0051004008"
"629",-77.5012499,37.5019473,"C0060723040"
"630",-77.445375,37.569851,"N0000864011"
"631",-77.4343969,37.5356211,"E0000065001"
"632",-77.4416463,37.5622094,"N0000442008"
"633",-77.443023,37.5479259,"N0000150016"
"634",-77.4156055,37.5617472,"E0120031002"
"635",-77.4720122,37.5648391,"N0001587001"
"636",-77.5874856,37.5536117,"C0010526024"
"637",-77.5334812,37.555767,"C0040165030"
"638",-77.5344666,37.5552984,"C0040165022"
"639",-77.5376018,37.5507553,"C0040485056"
"640",-77.5736846,37.5424162,"C0010925016"
"641",-77.589227,37.5414159,"C0010912005"
"642",-77.5531425,37.5534796,"C0010295018"
"643",-77.5826504,37.5429296,"C0010918034"
"644",-77.459017,37.5463949,"W0000523016"
"645",-77.4398546,37.5408723,"W0000023010"
"646",-77.443967,37.544547,"W0000104021"
"647",-77.454992,37.542306,"W0000333024"
"648",-77.4345635,37.567429,"N0000701012"
"649",-77.414942,37.53011,"E0000530012"
"650",-77.441519,37.569973,"N0000873011"
"651",-77.488561,37.506819,"C0060420020"
"652",-77.5095275,37.5286042,"C0050229007"
"653",-77.5720527,37.5396128,"C0011013008"
"654",-77.5568146,37.5506737,"C0010508012"
"655",-77.5061315,37.5120446,"C0050753020"
"656",-77.5164436,37.5300006,"C0050225060"
"657",-77.5846203,37.553184,"C0010527006"
"658",-77.5591672,37.5550843,"C0010292038"
"659",-77.5813968,37.553251,"C0010444012"
"660",-77.4869568,37.5075937,"C0060354005"
"661",-77.453977,37.468759,"C0090931002"
"662",-77.452117,37.4945329,"C0090257014"
"663",-77.4115059,37.5574836,"E0120117007"
"664",-77.4420636,37.5589343,"N0000441010"
"665",-77.4602478,37.4876647,"C0090379020"
"666",-77.4419153,37.5623203,"N0000442007"
"667",-77.4563036,37.5639912,"N0001294050"
"668",-77.4813593,37.4739725,"C0080627046"
"669",-77.4291754,37.532344,"E0000110004"
"670",-77.4346404,37.5356107,"E0000065025"
"671",-77.4682029,37.5652085,"N0001503016"
"672",-77.4354509,37.5514994,"N0000084016"
"673",-77.4012395,37.541553,"E0000795002"
"674",-77.4808291,37.5529684,"W0001404020"
"675",-77.518341,37.5743123,"W0210310020"
"676",-77.39892,37.5446871,"E0000955002"
"677",-77.5896344,37.5507244,"C0010566022"
"678",-77.5283133,37.5478001,"C0040374001"
"679",-77.5519781,37.5551181,"C0010340025"
"680",-77.5033332,37.5123624,"C0050861062"
"681",-77.5025716,37.5137983,"C0050792064"
"682",-77.5268455,37.5403639,"C0040738016"
"683",-77.5841054,37.5577821,"C0010354022"
"684",-77.5553816,37.5537184,"C0010292008"
"685",-77.4158916,37.5323848,"E0000436001"
"686",-77.417126,37.529609,"E0000484020"
"687",-77.5584277,37.5552951,"C0010292034"
"688",-77.499878,37.528569,"C0050307031"
"689",-77.415495,37.527086,"E0000637008"
"690",-77.4446934,37.5507172,"N0000242005"
"691",-77.4481684,37.5755924,"N0001231009"
"692",-77.4490812,37.5747279,"N0001026017"
"693",-77.4229354,37.5345372,"E0000188024"
"694",-77.4099049,37.5278042,"E0000884014"
"695",-77.4121468,37.5278001,"E0000811021"
"696",-77.4134047,37.5713894,"N0001078025"
"697",-77.4433273,37.5130991,"S0000340010"
"698",-77.4878082,37.4715436,"C0080740010"
"699",-77.414621,37.5424148,"E0000556008"
"700",-77.4672208,37.4885633,"C0090350030"
"701",-77.447986,37.523166,"S0000122015"
"702",-77.419863,37.529995,"E0000387022"
"703",-77.450224,37.5557944,"N0000574049"
"704",-77.441242,37.5454364,"N0000076057"
"705",-77.4395753,37.5433759,"W0000036021"
"706",-77.4383364,37.5423907,"W0000025016"
"707",-77.440744,37.5444977,"W0000064008"
"708",-77.4676936,37.5677981,"N0001598001"
"709",-77.4584186,37.5460692,"W0000443007"
"710",-77.425091,37.5322231,"E0000191031"
"711",-77.43682,37.547372,"N0000040021"
"712",-77.424611,37.5340631,"E0000162016"
"713",-77.4465995,37.5842314,"N0001630020"
"714",-77.4073266,37.5254558,"E0001288012"
"715",-77.4449634,37.5756777,"N0001235010"
"716",-77.4468461,37.5860399,"N0001900014"
"717",-77.4491545,37.6002758,"N0170191008"
"718",-77.44826,37.5866169,"N0001899006"
"719",-77.4477201,37.5830821,"N0001749005"
"720",-77.4870913,37.5602078,"W0001657002"
"721",-77.4319634,37.5405118,"E0000176004"
"722",-77.52636,37.50942,"C0050599002"
"723",-77.4677957,37.4930705,"C0090088011"
"724",-77.4301339,37.5408775,"E0000207007"
"725",-77.4508099,37.5707689,"N0000858013"
"726",-77.4293933,37.5401744,"E0000208001"
"727",-77.4713426,37.5405548,"W0000884006"
"728",-77.512575,37.509109,"C0050992011"
"729",-77.4451763,37.4821581,"S0080557004"
"730",-77.4879934,37.5096367,"C0051012016"
"731",-77.4848732,37.507842,"C0060218010"
"732",-77.4469469,37.5636507,"N0000629023"
"733",-77.4681146,37.489548,"N0002003010"
"734",-77.4681146,37.489548,"N0002001005"
"735",-77.4484821,37.5133665,"S0000403008"
"736",-77.4681146,37.489548,"W0002034005"
"737",-77.4962318,37.5081364,"C0051042008"
"738",-77.4667688,37.4868677,"C0090374020"
"739",-77.4567541,37.493582,"C0090257038"
"740",-77.4144783,37.5591177,"E0120086005"
"741",-77.444941,37.5659445,"N0000688012"
"742",-77.459008,37.486367,"C0090534051"
"743",-77.4502931,37.5530343,"N0000466010"
"744",-77.434048,37.5241137,"S0000135001"
"745",-77.5463913,37.5366507,"C0030147018"
"746",-77.5449581,37.5286525,"C0030257001"
"747",-77.5452893,37.5303593,"C0030240021"
"748",-77.5771658,37.5400457,"C0011004086"
"749",-77.5250603,37.551096,"C0040214049"
"750",-77.5893211,37.5463042,"C0010783013"
"751",-77.587978,37.5529261,"C0010525032"
"752",-77.5755316,37.5535696,"C0010363018"
"753",-77.4268302,37.5614535,"N0000454027B"
"754",-77.4255301,37.561887,"N0000454047B"
"755",-77.4263035,37.5623989,"N0000454061B"
"756",-77.406342,37.536757,"E0000626024B"
"757",-77.4133129,37.5445572,"E0000706024B"
"758",-77.4244989,37.5635788,"N0000650028B"
"759",-77.4258567,37.561239,"N0000454021B"
"760",-77.4184458,37.5347453,"E0000295041B"
"761",-77.4552055,37.4734822,"C0090800036"
"762",-77.4246894,37.5336881,"E0000163002"
"763",-77.4994578,37.508646,"C0051004004"
"764",-77.4453491,37.5567366,"N0000436002"
"765",-77.4128642,37.5200064,"E0001310010"
"766",-77.456297,37.567449,"N0001304015"
"767",-77.4245662,37.5417231,"E0000276001"
"768",-77.4377015,37.5239946,"S0000075022"
"769",-77.5265944,37.5484213,"C0040377044"
"770",-77.4949101,37.5172017,"C0050693032"
"771",-77.4825991,37.4993235,"C0060429016"
"772",-77.4725948,37.5007421,"C0060193008"
"773",-77.4737599,37.4983651,"C0060263010"
"774",-77.5597701,37.5514807,"C0010462006"
"775",-77.5845956,37.5519465,"C0010527014"
"776",-77.5759947,37.5568616,"C0010362001"
"777",-77.4283058,37.5335191,"E0000108037"
"778",-77.5150484,37.5026854,"C0070068022"
"779",-77.4305149,37.5342708,"E0000088036"
"780",-77.4176865,37.5329629,"E0000337012"
"781",-77.4362894,37.5170161,"S0000325003"
"782",-77.4495915,37.5495716,"W0000361026"
"783",-77.4770135,37.5516025,"W0001240063"
"784",-77.4535523,37.5506812,"W0000470038"
"785",-77.3963628,37.5137975,"E0002914013"
"786",-77.4167202,37.5320647,"E0000436021"
"787",-77.4143179,37.5486727,"E0000928049"
"788",-77.4163712,37.5421276,"E0000513002"
"789",-77.4002866,37.5462143,"E0120374019"
"790",-77.4013628,37.54756,"E0120318009"
"791",-77.4219434,37.5626477,"N0000610010"
"792",-77.446596,37.522523,"S0000087015"
"793",-77.4235462,37.5343685,"E0000162063"
"794",-77.507264,37.5687943,"W0200193050"
"795",-77.4575869,37.5514447,"W0000613031"
"796",-77.4246784,37.5352242,"E0000577030"
"797",-77.4403597,37.5471077,"N0000077058"
"798",-77.4235462,37.5343685,"E0000162067"
"799",-77.507385,37.568862,"W0200193052"
"800",-77.443083,37.544597,"W0001048059"
"801",-77.4967695,37.4862075,"C0080331088"
"802",-77.4864864,37.5674989,"W0001788023"
"803",-77.5135029,37.5791214,"W0200073014"
"804",-77.447406,37.564252,"N0000684010"
"805",-77.4162606,37.5440142,"E0000612013"
"806",-77.442198,37.586863,"N0180532009"
"807",-77.4809075,37.5056737,"C0060254026"
"808",-77.4949942,37.580174,"W0190047002"
"809",-77.4193879,37.5458167,"E0000604015"
"810",-77.4451651,37.5759247,"N0001235011"
"811",-77.4825207,37.5206099,"S0002633033"
"812",-77.3905329,37.5166936,"E0110225010"
"813",-77.4454341,37.5703408,"N0000864009"
"814",-77.447083,37.579915,"N0001437006"
"815",-77.4469357,37.5857218,"N0001900013"
"816",-77.449581,37.594595,"N0002458002"
"817",-77.456272,37.559799,"N0000942066"
"818",-77.520168,37.514949,"C0050603016"
"819",-77.463127,37.490186,"C0090326002"
"820",-77.442203,37.549512,"N0000122016"
"821",-77.5875258,37.5430391,"C0010914036"
"822",-77.575845,37.5518402,"C0010491016"
"823",-77.5120918,37.5422277,"C0040348026"
"824",-77.5720231,37.5433294,"C0010927012"
"825",-77.5514407,37.5565775,"C0010210014"
"826",-77.5404571,37.5491642,"C0040485008"
"827",-77.5880675,37.5548215,"C0010485014"
"828",-77.5777255,37.5423236,"C0010966006"
"829",-77.4397568,37.5482915,"N0000102015"
"830",-77.4122584,37.5282076,"E0000731013"
"831",-77.4432489,37.5485203,"N0000150031"
"832",-77.4417303,37.5479219,"N0000120018"
"833",-77.447765,37.5709194,"N0000862013"
"834",-77.438942,37.5468199,"N0000062036"
"835",-77.4217578,37.5323472,"E0000259018"
"836",-77.4149321,37.531448,"E0000482011"
"837",-77.4672349,37.5481418,"W0000896006B"
"838",-77.4266061,37.5617981,"N0000454053B"
"839",-77.424688,37.5634696,"N0000650027B"
"840",-77.4136325,37.5396759,"E0000517015B"
"841",-77.426471,37.562762,"N0000454039B"
"842",-77.413375,37.544407,"E0000706022B"
"843",-77.4266957,37.561439,"N0000454026B"
"844",-77.4257543,37.5630995,"N0000650023B"
"845",-77.4980689,37.5089484,"C0051004012"
"846",-77.4879874,37.5101239,"C0051012018"
"847",-77.4403463,37.5606353,"N0000399009"
"848",-77.4248352,37.5436375,"E0000452003"
"849",-77.4410187,37.5632892,"N0000399031"
"850",-77.4802914,37.4804929,"C0080342062"
"851",-77.449541,37.471789,"C0090854010"
"852",-77.4496916,37.5585949,"N0000475012"
"853",-77.4112276,37.5451824,"E0000858014"
"854",-77.416638,37.5674924,"N0000923012"
"855",-77.4437756,37.5673761,"N0000634019"
"856",-77.440839,37.5480404,"N0000102032"
"857",-77.4138394,37.5329939,"E0000480023"
"858",-77.4255077,37.581857,"N0001664002"
"859",-77.5237388,37.5032863,"C0051088020"
"860",-77.4962991,37.4959001,"C0070174012"
"861",-77.4399137,37.5473494,"N0000078029"
"862",-77.4485418,37.5827652,"N0001749014"
"863",-77.454085,37.5810632,"N0001433007"
"864",-77.418842,37.528523,"E0000536001"
"865",-77.4166259,37.5292156,"E0000531024"
"866",-77.4508307,37.5525023,"N0000466029"
"867",-77.4520232,37.573508,"N0001020024"
"868",-77.4722545,37.5580347,"W0001206025"
"869",-77.4971392,37.5645532,"W0190280010"
"870",-77.4708152,37.5558249,"W0001124035"
"871",-77.4384503,37.5431835,"W0000215006"
"872",-77.5309281,37.5909002,"W0210099001"
"873",-77.5242764,37.5126134,"C0050603002"
"874",-77.4382737,37.5459272,"N0000038006"
"875",-77.432591,37.5691012,"N0000785013"
"876",-77.4681146,37.489548,"W0002000001"
"877",-77.4041249,37.524423,"E0001663018"
"878",-77.4027571,37.5412767,"E0000793002"
"879",-77.4890278,37.556387,"W0001652005"
"880",-77.44286,37.562813,"N0000532003"
"881",-77.497711,37.4857426,"C0080331078"
"882",-77.467341,37.5058891,"S0002453018"
"883",-77.4461961,37.5029096,"S0071126001"
"884",-77.5887838,37.5514539,"C0010567036"
"885",-77.56047,37.5522149,"C0010374040"
"886",-77.5795164,37.5481722,"C0010661064"
"887",-77.5774568,37.54291,"C0010879003"
"888",-77.5820348,37.5490039,"C0010659024"
"889",-77.5553592,37.5546384,"C0010292002"
"890",-77.5498845,37.5516461,"C0010427012"
"891",-77.5504522,37.5552886,"C0010253002"
"892",-77.5194271,37.5733115,"W0210310006"
"893",-77.4821632,37.4704442,"C0080667006"
"894",-77.4669872,37.4893166,"W0001665022"
"895",-77.440736,37.545872,"N0000076027"
"896",-77.4382323,37.5423435,"W0000025015"
"897",-77.531328,37.5912575,"W0210099012"
"898",-77.466471,37.4898704,"N0001710022"
"899",-77.528428,37.5374494,"C0040823004"
"900",-77.454308,37.549993,"W0000466009"
"901",-77.452204,37.545473,"W0000341001"
"902",-77.444754,37.5249485,"W0000403047"
"903",-77.452904,37.5498147,"W0000468027"
"904",-77.4514715,37.5499895,"W0000355036"
"905",-77.429039,37.543507,"E0000268003"
"906",-77.4360481,37.5407246,"N0000570002"
"907",-77.4545313,37.5456057,"W0000338011"
"908",-77.4457134,37.5569613,"N0000436001"
"909",-77.4616532,37.4902746,"C0090329044"
"910",-77.4441566,37.5551854,"N0000358015"
"911",-77.44515,37.5573526,"N0000394044"
"912",-77.4610942,37.5665493,"N0001292010"
"913",-77.456287,37.568816,"N0001304013"
"914",-77.4720939,37.5655563,"N0001591021"
"915",-77.4708872,37.5675918,"N0001716017"
"916",-77.4785549,37.5188519,"S0002630006"
"917",-77.463721,37.585993,"N0170473001"
"918",-77.394418,37.517615,"E0110183016"
"919",-77.4484373,37.5873786,"N0001899003"
"920",-77.438291,37.545473,"N0000038015"
"921",-77.4571337,37.5517658,"W0000613009"
"922",-77.509583,37.5060384,"C0051067032"
"923",-77.4480339,37.5836485,"N0001749003"
"924",-77.482992,37.483692,"C0080224006"
"925",-77.419021,37.532131,"E0000338016"
"926",-77.459766,37.4811005,"C0090588022"
"927",-77.459959,37.495951,"C0090199050"
"928",-77.4895781,37.5050653,"C0060419004"
"929",-77.4149927,37.5742814,"N0001071007"
"930",-77.428758,37.5806303,"N0001553022"
"931",-77.4556512,37.5589824,"N0000940023"
"932",-77.4781628,37.5088346,"S0043283021"
"933",-77.446141,37.54914,"N0000240005"
"934",-77.4621077,37.5780338,"N0001320021"
"935",-77.4264866,37.537164,"N0000822007"
"936",-77.455555,37.5456114,"W0000399014"
"937",-77.4420273,37.556616,"N0000361010"
"938",-77.478442,37.482324,"C0080227028"
"939",-77.4546452,37.600969,"N0170077002"
"940",-77.4681146,37.489548,"W0190018011"
"941",-77.4426549,37.4670864,"S0090304001"
"942",-77.404412,37.5410861,"E0000790011"
"943",-77.4424196,37.5463818,"N0000076059"
"944",-77.4366495,37.5713823,"N0000885001"
"945",-77.4622975,37.577771,"N0001320023"
"946",-77.4712476,37.555702,"W0001165012"
"947",-77.4864079,37.5202579,"S0060346019"
"948",-77.4845596,37.554383,"W0001510001"
"949",-77.4715309,37.5031225,"C0060124002"
"950",-77.5872124,37.5394385,"C0011230002"
"951",-77.5851128,37.5336784,"C0011348004"
"952",-77.5743227,37.5432324,"C0010925002"
"953",-77.518842,37.528031,"C0050187030"
"954",-77.5780265,37.5509337,"C0010403025"
"955",-77.5789791,37.5513538,"C0010403023"
"956",-77.5359446,37.5562351,"C0040246026"
"957",-77.5838592,37.5435092,"C0010918004"
"958",-77.5596939,37.5499719,"C0010550004"
"959",-77.5333468,37.5525964,"C0040209060"
"960",-77.5326018,37.5512354,"C0040289011"
"961",-77.5482611,37.5531229,"C0010299030"
"962",-77.5524707,37.5501695,"C0010512026"
"963",-77.5784306,37.5527816,"C0010403029"
"964",-77.5565907,37.5548722,"C0010292023"
"965",-77.549112,37.5534596,"C0010299008"
"966",-77.4907655,37.4693984,"C0080939010"
"967",-77.4173366,37.5453803,"E0000608024"
"968",-77.484286,37.5081704,"C0060218002"
"969",-77.4544688,37.4657189,"C0091006030"
"970",-77.4118105,37.5303259,"E0000633012"
"971",-77.4732894,37.4881213,"C0090420026"
"972",-77.4355049,37.5702755,"N0000887010"
"973",-77.4413539,37.546385,"N0000076013"
"974",-77.5109494,37.4796629,"C0080722061"
"975",-77.419507,37.5283361,"E0000440009"
"976",-77.4681146,37.489548,"N0002004001"
"977",-77.4489593,37.6023641,"N0180209002"
"978",-77.4681146,37.489548,"W0001884002"
"979",-77.4426101,37.5565967,"N0000359001"
"980",-77.4168434,37.5455115,"E0000667017"
"981",-77.4669872,37.4893166,"W0001214003"
"982",-77.4078198,37.5368225,"E0000568038"
"983",-77.5677726,37.5491002,"C0010757065"
"984",-77.4433161,37.4726452,"S0090064003"
"985",-77.4880851,37.5596657,"W0001656002"
"986",-77.4854557,37.5648886,"W0001707003"
"987",-77.436162,37.546956,"N0000029022"
"988",-77.3936497,37.5153289,"E0110223012"
"989",-77.4845596,37.5547928,"W0001511030"
"990",-77.4283539,37.5343444,"E0000107036"
"991",-77.4632417,37.4881645,"C0090379002"
"992",-77.445591,37.5578806,"N0000476011"
"993",-77.4412205,37.5618563,"N0000442002"
"994",-77.44103,37.546045,"N0000076019"
"995",-77.4666129,37.5708855,"N0001605022"
"996",-77.4427373,37.5513794,"N0000210009"
"997",-77.470712,37.568898,"N0001718029"
"998",-77.514998,37.5461395,"C0040305012"
"999",-77.5285924,37.542895,"C0040576003"
"1000",-77.5877989,37.5373266,"C0011174028"
"1001",-77.5442915,37.5402358,"C0030095016"
"1002",-77.544699,37.542909,"C0030021002"
"1003",-77.5589284,37.5530029,"C0010462016"
"1004",-77.5499181,37.551373,"C0010427014"
"1005",-77.5457755,37.5509105,"C0020103034"
"1006",-77.4487489,37.5437809,"W0000171024"
"1007",-77.454615,37.549774,"W0000466012"
"1008",-77.4541858,37.5508649,"W0000470025"
"1009",-77.452952,37.553939,"N0000571027"
"1010",-77.451573,37.549683,"W0000358001"
"1011",-77.4506634,37.5481717,"W0000403009"
"1012",-77.4532072,37.5511507,"W0000482027B"
"1013",-77.431519,37.541082,"E0000206011"
"1014",-77.414838,37.530218,"E0000530009"
"1015",-77.4849153,37.5081411,"C0060218004"
"1016",-77.418584,37.568028,"N0000808001"
"1017",-77.419915,37.570354,"N0000987014"
"1018",-77.418296,37.538058,"E0000373009"
"1019",-77.4268335,37.5335128,"E0000132038"
"1020",-77.4335549,37.5641449,"N0000539020"
"1021",-77.4713642,37.5673551,"N0001714010"
"1022",-77.4393091,37.5430407,"W0000036014"
"1023",-77.4503771,37.5380082,"W0000119021"
"1024",-77.4177626,37.5692747,"N0000919003"
"1025",-77.4740834,37.5610547,"W0001368019"
"1026",-77.47196,37.5503081,"W0001076030"
"1027",-77.418509,37.537558,"E0000329009"
"1028",-77.4209871,37.536072,"E0000252032"
"1029",-77.4419377,37.578527,"N0001347014"
"1030",-77.4430583,37.5734447,"N0000966023"
"1031",-77.4468461,37.5730124,"N0001028012"
"1032",-77.5339477,37.5578316,"C0040127014"
"1033",-77.5252842,37.5431262,"C0040499022"
"1034",-77.417026,37.527091,"E0000579018"
"1035",-77.4388409,37.5467445,"N0000062034"
"1036",-77.4380392,37.5481089,"N0000064027"
"1037",-77.409199,37.526184,"E0001118019"
"1038",-77.4932523,37.4607391,"C0081221041"
"1039",-77.445587,37.550125,"N0000241002"
"1040",-77.418633,37.528413,"E0000536004"
"1041",-77.407499,37.534707,"E0000628017"
"1042",-77.426537,37.537628,"N0000822001"
"1043",-77.4765371,37.4863619,"C0060611032"
"1044",-77.5342618,37.536931,"C0030086028"
"1045",-77.4202698,37.5735712,"N0001156008"
"1046",-77.4536134,37.5508285,"W0000470040"
"1047",-77.4198456,37.5728241,"N0001059016"
"1048",-77.4622423,37.5778434,"N0001320022"
"1049",-77.5117369,37.5778454,"W0200075015"
"1050",-77.4465771,37.5833893,"N0001630017"
"1051",-77.448258,37.5863352,"N0001899007"
"1052",-77.4483028,37.5236798,"S0000122007"
"1053",-77.4461289,37.5207195,"S0000119001"
"1054",-77.4125443,37.5309148,"E0000574008"
"1055",-77.4481908,37.5871677,"N0001899004"
"1056",-77.4432592,37.5197599,"S0000116004"
"1057",-77.4276372,37.5338358,"E0000108002"
"1058",-77.4073535,37.5283253,"E0001116028"
"1059",-77.475075,37.552858,"W0001202021"
"1060",-77.4765259,37.550393,"W0001199017"
